날짜,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
20200415,2,3,155,0,0,0,1,0,13,1,0,0,0,0,50,0,0
20200416,2,3,158,0,0,0,1,0,14,1,0,0,0,0,50,0,0
20200417,2,3,159,0,0,0,1,0,14,1,0,0,0,0,50,0,0
20200418,2,3,160,0,0,0,1,0,14,1,0,0,0,0,51,0,0
20200419,2,3,161,0,0,0,1,0,14,2,0,0,0,0,51,0,0
20200420,2,3,163,0,0,0,1,0,14,2,0,0,0,0,51,0,0
20200421,2,3,164,0,0,0,1,0,14,2,0,0,0,0,51,0,0
20200422,2,3,165,0,0,0,1,0,14,2,0,0,0,0,51,0,0
20200423,2,3,166,0,0,0,1,0,14,2,0,0,0,0,52,0,0
20200424,2,3,166,0,0,0,1,0,14,2,0,0,0,0,52,0,0
20200425,2,3,166,0,0,0,1,0,14,2,0,0,0,0,52,0,0
20200426,2,3,168,0,0,0,1,0,14,2,0,0,0,0,52,0,0
20200427,2,3,169,0,0,0,1,0,14,2,0,0,0,0,52,0,0
20200428,2,3,170,0,0,0,1,0,14,2,0,0,0,0,52,0,0
20200429,2,3,171,0,0,0,1,0,15,2,0,0,0,0,52,0,0
20200430,2,3,172,0,0,0,1,0,15,2,0,0,0,0,52,0,0
20200501,2,3,172,0,0,0,1,0,16,2,0,0,0,0,52,0,0
20200502,2,3,174,0,0,0,1,0,16,2,0,0,0,0,52,0,0
20200503,2,3,174,0,0,0,1,0,16,2,0,0,0,0,52,0,0
20200504,2,3,174,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200505,2,3,176,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200506,2,3,177,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200507,2,3,178,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200508,2,3,178,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200509,2,3,178,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200510,2,3,178,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200511,2,3,178,0,0,1,1,0,16,2,0,0,0,0,53,0,0
20200512,2,3,179,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200513,3,3,179,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200514,4,3,179,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200515,4,3,179,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200516,4,3,181,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200517,4,3,181,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200518,4,3,182,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200519,4,3,182,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200520,4,3,182,0,0,1,1,0,16,2,0,0,0,0,54,0,0
20200521,4,3,182,0,0,1,1,0,17,2,0,0,0,0,54,0,0
20200522,4,3,182,0,0,1,1,0,17,2,0,0,0,0,54,0,0
20200523,4,3,183,0,0,1,1,0,18,2,0,0,0,0,54,0,0
20200524,4,3,183,0,0,1,1,0,18,2,0,0,0,0,54,0,0
20200525,4,3,183,0,0,1,1,0,19,2,0,0,0,0,54,0,0
20200526,4,3,184,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200527,4,3,184,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200528,4,3,184,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200529,4,3,184,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200530,4,3,184,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200601,4,3,186,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200602,4,3,187,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200603,4,3,188,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200604,4,3,188,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200605,4,3,188,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200606,4,3,188,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200607,4,3,188,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200608,4,3,188,0,0,1,1,0,19,3,0,0,0,0,54,0,0
20200609,4,3,188,0,0,1,1,0,20,3,0,0,0,0,54,0,0
20200610,4,3,188,0,0,1,1,0,22,3,0,0,0,0,54,0,0
20200611,4,3,188,0,0,1,1,0,22,3,0,0,0,0,54,0,0
20200612,4,3,189,0,0,1,1,0,22,3,0,0,0,0,54,0,0
20200613,4,3,189,0,0,1,1,0,22,3,0,0,0,0,54,0,0
20200614,4,3,189,0,0,1,1,0,22,3,0,0,0,0,54,0,0
20200615,4,3,189,0,0,1,1,0,22,3,0,0,0,0,54,0,0
20200616,4,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200617,5,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200618,6,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200619,6,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200620,6,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200621,6,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200622,6,3,189,1,0,1,1,0,22,3,0,0,0,0,54,0,0
20200623,6,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200624,6,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200625,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200626,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200627,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200628,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200629,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200630,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200701,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200702,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200703,7,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200704,8,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200705,8,3,189,1,0,1,1,0,23,3,0,0,0,0,54,0,0
20200706,8,3,189,1,0,2,1,0,23,3,0,0,0,0,54,0,0
20200707,8,3,189,1,0,2,1,0,24,3,0,0,0,0,54,0,0
20200708,8,3,189,1,0,2,1,0,24,3,0,0,0,0,54,0,0
20200709,9,3,189,1,0,2,1,0,25,3,0,0,0,0,54,0,0
20200710,9,3,189,2,0,2,1,0,25,3,0,0,0,0,54,0,0
20200711,9,3,189,2,0,2,1,0,25,3,0,0,0,0,54,0,0
20200712,9,3,189,2,0,2,1,0,26,3,0,0,0,0,54,0,0
20200713,9,3,189,2,0,2,1,0,26,3,0,0,0,0,54,0,0
20200714,9,3,189,2,0,2,1,0,26,3,0,0,0,0,54,0,0
20200715,9,3,189,2,0,2,1,0,26,3,0,0,0,0,54,0,0
20200716,9,3,189,2,0,2,1,0,28,3,0,0,0,0,54,0,0
20200717,9,3,189,2,1,2,1,0,29,3,0,0,0,0,54,0,0
20200718,9,3,190,2,1,2,1,0,29,3,0,0,0,0,54,0,0
20200719,10,3,190,2,1,2,1,0,29,3,0,0,0,0,54,0,0
20200720,10,3,190,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200721,10,3,190,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200722,11,3,190,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200723,11,3,190,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200724,11,3,191,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200725,11,3,191,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200726,11,3,191,2,2,2,1,0,29,3,0,0,0,0,54,0,0
20200727,11,3,191,2,2,2,1,0,29,3,0,1,0,0,54,0,0
20200728,11,3,191,2,2,2,1,0,30,3,0,1,0,0,54,0,0
20200729,11,3,191,2,2,2,1,0,30,3,0,1,0,0,54,0,0
20200730,11,3,191,2,2,2,1,0,30,3,0,1,0,0,54,0,0
20200801,11,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200802,11,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200803,11,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200804,11,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200805,12,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200806,12,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200807,13,3,191,2,2,2,1,0,31,3,0,1,0,0,54,0,0
20200808,13,3,191,2,2,2,1,0,32,3,0,1,0,0,54,0,0
20200809,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200810,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200811,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200812,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200813,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200814,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200815,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200816,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200817,13,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200818,14,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200819,14,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200820,15,3,191,3,2,2,1,0,32,3,0,1,0,0,54,0,0
20200821,16,3,191,3,2,2,1,0,33,3,0,1,0,0,54,0,0
20200822,16,3,191,3,2,2,1,0,33,3,0,1,0,0,54,0,0
20200823,16,3,191,3,2,2,1,0,33,3,0,1,0,0,54,0,0
20200824,16,3,191,3,2,2,1,0,33,3,0,1,0,0,54,0,0
20200825,16,3,191,3,2,2,1,0,33,3,1,1,0,0,54,0,0
20200826,17,3,191,3,2,2,1,0,34,3,1,1,0,0,54,0,0
20200827,17,3,191,3,2,2,1,0,35,3,1,1,0,0,54,0,0
20200828,19,3,191,3,2,2,1,0,36,3,1,1,0,0,54,0,0
20200829,20,3,191,3,2,2,1,0,40,3,1,1,0,0,54,0,0
20200830,22,3,191,3,2,2,1,0,40,3,1,1,0,0,54,0,0
20200901,23,3,191,3,2,2,1,0,40,3,1,1,0,0,54,0,0
20200902,24,3,191,3,2,2,1,0,41,3,1,1,0,0,54,0,0
20200903,24,4,191,3,2,3,1,0,42,3,1,1,0,0,54,0,0
20200904,24,4,191,3,2,3,1,0,44,3,1,1,0,0,54,0,0
20200905,25,4,191,3,2,3,1,0,45,3,1,1,0,0,54,0,0
20200906,26,4,191,3,2,3,1,0,45,3,1,1,0,0,54,0,0
20200907,28,4,191,3,2,3,1,0,45,3,1,1,0,0,54,0,0
20200908,32,4,191,3,2,3,1,0,46,3,1,1,0,0,54,0,0
20200909,32,4,191,3,2,3,1,0,49,3,1,1,0,0,54,0,0
20200910,32,4,191,3,2,3,1,0,51,3,1,1,0,0,54,0,0
20200911,34,4,191,3,2,3,1,0,53,3,1,1,0,0,54,0,0
20200912,35,4,191,3,3,3,1,0,55,3,1,2,0,0,54,0,0
20200913,38,4,191,3,3,3,1,0,55,3,1,2,0,0,54,0,0
20200914,40,4,191,5,3,3,1,0,56,3,1,2,0,0,54,0,0
20200915,42,4,192,6,3,3,1,0,56,3,1,2,0,0,54,0,0
20200916,42,4,192,6,3,3,1,0,56,3,1,2,0,0,54,0,0
20200917,43,4,192,7,3,3,1,0,58,3,1,2,0,0,55,0,0
20200918,46,4,192,8,3,3,1,0,59,3,1,2,0,0,55,0,0
20200919,46,4,192,8,3,3,2,0,59,3,1,2,0,0,55,0,0
20200920,47,4,193,8,3,3,2,0,62,3,1,2,0,0,55,0,0
20200921,48,4,193,8,3,3,2,0,63,3,1,2,0,0,55,0,0
20200922,49,4,193,8,3,3,2,0,65,3,1,2,0,0,55,0,0
20200923,49,4,193,8,3,3,2,0,65,3,1,2,0,0,55,0,0
20200924,50,4,193,8,3,3,2,0,68,3,1,3,0,0,55,0,0
20200925,52,4,193,8,3,3,2,0,68,3,1,3,0,0,55,0,0
20200926,53,4,194,8,3,3,2,0,69,3,1,4,0,0,55,0,0
20200927,53,4,194,8,3,3,2,0,70,3,1,4,0,1,55,0,0
20200928,54,4,194,8,3,4,2,0,72,3,1,5,0,1,55,0,0
20200929,54,4,194,8,3,4,2,0,73,3,1,5,0,1,55,0,0
20200930,56,4,194,8,3,4,2,0,74,3,1,6,0,2,56,0,0
20201001,57,4,195,8,3,4,2,0,74,3,1,6,0,2,56,0,0
20201002,57,4,195,8,3,4,2,0,75,3,1,6,0,2,56,0,0
20201003,59,4,195,8,3,4,2,0,77,3,1,6,0,2,56,0,0
20201004,60,4,195,8,3,4,2,0,77,3,1,6,0,2,56,0,0
20201005,61,4,195,8,3,4,2,0,77,3,1,6,0,2,56,0,0
20201006,61,4,195,8,3,4,2,0,77,3,1,6,0,2,56,0,0
20201007,61,4,196,8,3,4,2,0,79,3,1,6,0,2,56,0,0
20201008,62,4,196,8,3,4,2,0,80,3,1,6,0,2,56,0,0
20201009,62,4,196,8,3,5,2,0,80,3,1,6,0,2,56,0,0
20201010,63,4,196,8,3,5,2,0,81,3,1,6,0,2,56,0,0
20201011,64,4,196,8,3,5,2,0,82,3,1,6,0,2,56,0,0
20201012,64,4,196,8,3,5,2,0,83,3,1,6,0,2,56,0,0
20201013,65,4,196,8,3,5,2,0,83,3,1,6,0,2,56,0,0
20201014,66,4,196,8,3,5,2,0,86,3,1,6,0,2,56,0,0
20201015,66,5,196,8,3,5,2,0,86,3,1,6,0,2,56,0,0
20201016,67,6,196,8,3,5,2,0,86,3,1,6,0,2,56,0,0
20201017,68,6,196,8,3,5,2,0,86,3,1,7,0,2,56,0,0
20201018,69,6,196,8,3,5,2,0,86,3,1,7,0,2,56,0,0
20201019,69,6,196,8,3,5,2,0,86,3,1,7,0,2,56,0,0
20201020,69,6,196,9,3,5,2,0,87,3,2,7,0,2,56,0,0
20201021,71,6,196,9,3,5,2,0,88,3,2,7,0,2,56,0,0
20201022,74,6,196,9,3,5,2,0,88,3,2,7,0,2,56,0,0
20201023,74,7,196,9,3,5,2,0,88,3,2,7,0,2,57,0,0
20201024,74,7,196,9,3,5,2,0,89,3,2,8,0,2,57,0,0
20201025,74,7,196,9,3,5,2,0,89,3,2,8,0,2,57,0,0
20201026,74,7,196,9,3,5,2,0,89,3,2,8,0,2,57,0,0
20201027,76,7,196,9,3,6,2,0,89,3,2,8,0,2,57,0,0
20201028,77,7,196,9,3,6,2,0,89,3,2,8,0,2,57,0,0
20201029,78,7,196,9,3,6,2,0,89,3,2,8,0,2,57,0,0
20201030,78,7,196,10,3,6,2,0,89,3,2,8,0,2,57,0,0
20201101,78,9,196,11,3,6,2,0,89,3,2,8,0,2,57,0,0
20201102,78,10,196,11,3,6,2,0,90,3,2,8,0,2,57,0,0
20201103,78,11,196,11,3,6,2,0,91,3,3,8,1,2,57,0,0
20201104,78,13,196,11,3,6,2,0,91,3,3,8,1,2,57,0,0
20201105,78,13,196,11,3,6,2,0,92,3,3,8,1,2,57,0,0
20201106,78,13,196,11,3,6,2,0,93,3,3,8,1,2,57,0,0
20201107,78,13,196,11,3,6,2,0,94,3,3,8,1,2,57,0,0
20201108,78,13,196,11,3,6,2,0,95,3,3,8,1,2,57,0,0
20201109,78,14,196,11,3,6,2,0,96,3,3,8,1,2,57,0,0
20201110,79,15,196,11,3,6,2,0,99,3,3,8,1,2,57,0,0
20201111,79,15,196,11,3,6,2,0,101,3,3,8,1,2,57,0,0
20201112,79,15,196,11,3,6,2,0,101,3,3,8,1,2,57,0,0
20201113,79,15,196,11,3,6,2,0,102,3,3,8,1,2,57,0,0
20201114,80,15,196,11,3,6,2,0,104,4,3,8,1,2,57,0,0
20201115,81,15,196,11,3,6,2,0,104,4,3,8,1,2,57,0,0
20201116,81,15,196,11,3,6,2,0,105,4,3,8,1,2,57,0,0
20201117,81,15,196,11,3,6,2,0,105,4,3,8,1,2,57,0,0
20201118,82,15,196,11,3,6,2,0,105,5,3,8,1,2,57,0,0
20201119,83,15,196,11,3,6,2,0,106,5,3,8,1,2,57,0,0
20201120,84,15,196,11,3,6,2,0,108,5,3,8,1,2,57,0,0
20201121,85,15,197,11,3,6,2,0,108,5,3,8,1,2,57,0,0
20201122,85,15,197,11,3,6,2,0,110,5,3,8,1,2,57,0,0
20201123,86,15,198,11,3,6,2,0,110,6,3,8,1,2,57,1,0
20201124,87,15,198,11,3,6,2,0,110,6,3,8,1,2,57,1,0
20201125,87,15,199,11,3,6,2,0,111,6,3,8,2,2,57,1,0
20201126,88,15,199,11,3,6,2,0,112,6,3,8,2,2,57,1,0
20201127,88,15,199,11,3,6,2,0,113,6,3,8,2,2,57,1,0
20201128,91,15,199,11,3,6,2,0,116,6,3,8,2,2,57,1,0
20201129,92,15,199,11,3,6,2,0,116,6,3,8,2,2,57,1,0
20201130,93,16,199,11,3,6,2,0,116,6,3,9,2,2,57,1,0
20201201,93,16,199,11,3,6,2,0,116,6,3,9,2,2,57,1,0
20201202,93,16,199,11,3,6,2,0,116,6,3,9,2,2,57,1,0
20201203,95,16,200,11,3,6,2,0,116,6,3,9,2,2,57,1,0
20201204,97,16,200,11,3,6,2,0,120,6,3,10,2,2,57,1,0
20201205,100,16,200,11,3,6,2,0,121,6,3,10,2,2,57,1,0
20201206,101,16,200,11,3,6,2,0,123,8,3,10,2,2,57,1,0
20201207,102,16,200,11,3,6,2,0,125,9,3,10,2,2,57,1,0
20201208,104,16,200,11,3,6,2,0,126,9,3,10,2,2,57,1,0
20201209,105,16,200,11,3,6,2,0,127,10,3,10,2,2,57,1,0
20201210,105,18,200,12,3,6,2,0,130,10,3,10,2,4,57,1,0
20201211,106,18,200,12,3,6,4,0,133,11,3,10,2,4,57,2,0
20201212,109,19,200,12,3,6,4,0,134,11,3,10,2,4,58,2,0
20201213,109,19,200,12,3,6,4,0,135,12,3,10,2,4,58,2,0
20201214,112,20,200,13,3,6,4,0,135,12,3,11,2,4,59,2,0
20201215,115,21,200,14,3,6,6,0,138,12,4,13,2,4,59,2,0
20201216,120,21,200,14,3,6,6,0,144,12,4,13,3,4,59,2,0
20201217,125,22,200,14,3,6,8,0,151,13,7,15,4,4,59,2,0
20201218,126,26,200,14,3,6,11,0,153,13,7,16,4,4,59,2,0
20201219,128,27,200,14,3,6,14,0,155,13,9,17,5,5,60,2,0
20201220,130,27,200,15,3,6,14,0,164,13,11,17,6,5,60,2,0
20201221,136,28,200,15,3,6,16,0,173,13,13,18,7,5,61,3,0
20201222,144,28,200,19,3,6,17,0,181,13,15,19,7,5,61,3,0
20201223,145,28,200,20,4,6,20,0,191,13,15,20,7,5,61,3,0
20201224,147,29,200,21,4,6,22,0,201,13,15,21,7,5,61,3,0
20201225,148,31,201,21,4,6,24,0,207,13,18,22,8,5,61,3,0
20201226,155,34,201,23,5,6,24,0,212,13,19,22,8,5,61,4,0
20201227,157,38,201,24,5,6,25,0,217,13,20,22,8,5,61,4,0
20201228,159,40,201,24,6,7,26,0,221,13,20,22,8,5,61,4,0
20201229,167,45,201,25,6,7,26,1,242,13,21,22,11,5,61,4,0
20201230,172,46,201,26,6,7,26,1,253,13,23,22,11,5,61,4,0
20210101,182,50,201,29,6,7,26,1,271,13,24,23,11,5,62,4,0
20210102,186,53,202,29,6,7,27,1,281,13,28,24,11,5,62,5,0
20210103,189,57,202,30,7,7,29,1,286,15,28,24,13,5,62,5,0
20210105,204,60,203,32,7,7,31,1,295,17,32,25,18,6,62,5,0
20210106,207,63,203,33,7,7,31,1,304,17,33,25,21,6,62,5,0
20210107,213,64,203,34,8,7,32,1,312,17,34,25,21,6,62,5,0
20210108,223,68,203,34,9,8,32,1,326,18,35,27,22,6,62,5,0
20210109,223,71,203,36,9,10,32,1,335,18,36,27,24,6,62,5,0
20210110,230,74,203,36,10,10,32,1,345,20,36,27,26,6,62,5,0
20210111,238,74,203,37,10,10,32,1,350,20,36,27,26,6,62,6,0
20210112,248,77,203,38,10,10,33,1,357,21,37,28,26,6,62,6,0
20210113,250,78,203,40,10,11,34,1,364,23,37,28,30,6,62,6,0
20210114,252,81,203,40,10,11,34,1,367,24,37,28,30,6,63,6,0
20210115,254,83,204,41,12,12,36,1,376,24,38,28,30,6,63,7,0
20210116,262,84,204,42,12,12,36,1,380,24,38,29,33,6,64,7,0
20210117,265,84,205,42,12,12,36,1,384,24,41,30,34,6,64,7,0
20210118,271,84,205,42,12,12,36,1,389,25,44,30,34,6,64,7,0
20210119,277,85,206,44,13,12,36,1,393,27,46,30,34,6,64,7,0
20210120,279,85,206,44,14,12,36,1,399,28,47,30,40,6,64,7,0
20210121,285,86,206,44,14,12,36,1,403,29,48,31,41,6,64,7,0
20210122,290,87,206,45,15,12,36,1,405,29,50,31,41,6,64,7,0
20210123,294,87,206,45,15,12,36,1,407,29,51,32,42,6,64,7,0
20210124,297,88,206,46,16,13,36,1,410,30,52,32,42,6,64,7,0
20210125,301,88,207,46,16,13,36,1,414,30,53,33,42,6,64,7,0
20210126,304,89,207,47,16,13,36,1,417,30,53,33,42,6,65,9,0
20210127,307,89,207,47,17,13,36,1,418,30,53,33,44,6,65,9,0
20210128,311,91,207,48,17,13,36,1,418,30,53,33,44,6,66,9,0
20210129,317,92,207,48,17,13,36,1,422,30,54,33,44,7,66,9,0
20210130,323,93,207,48,17,13,36,1,425,32,55,33,45,7,67,9,0
20210201,325,94,208,50,18,13,36,1,426,32,55,33,47,7,68,9,0
20210202,326,94,209,50,18,13,36,1,429,33,55,33,50,7,68,10,0
20210203,327,95,209,50,18,14,36,1,432,33,55,33,50,7,68,10,0
20210204,329,95,210,51,18,14,37,1,434,33,55,33,50,7,68,10,0
20210205,332,96,210,51,18,14,37,1,439,33,55,33,50,7,70,10,0
20210206,333,96,210,51,19,14,37,1,440,33,57,33,50,7,70,10,0
20210207,338,96,210,51,19,14,37,1,442,33,57,33,50,7,70,10,0
20210208,339,96,211,51,19,14,37,1,442,33,57,33,51,7,70,10,0
20210209,341,96,211,51,19,15,37,1,446,34,57,33,51,7,70,10,0
20210210,343,96,211,51,19,15,37,1,448,34,57,33,51,7,70,10,0
20210211,347,97,211,51,19,15,37,1,451,34,57,33,52,7,70,10,1
